# STN,YYYYMMDD,   FG,   TG,   RH,   PG,   NG,   UG
370,19971218,50,41,-1,10038,7,85
370,19971219,46,66,7,9993,6,94
370,19971220,20,24,0,10039,5,100
370,19971221,36,31,57,10099,8,100
370,19971222,19,29,0,10155,8,98
370,19971223,27,41,13,10189,8,100
370,19971224,68,109,37,10159,8,97
370,19971225,87,106,22,10067,6,83
370,19971226,92,80,29,9998,7,86
370,19971227,43,56,20,10068,6,99
370,19971228,48,46,94,10098,6,97
370,19971229,42,41,3,10098,6,99
370,19971230,44,56,0,10083,7,86
370,19971231,48,86,21,10060,7,95
370,19980101,51,60,9,10092,5,91
370,19980102,77,77,76,9905,7,90
370,19980103,93,77,48,9950,5,83
370,19980104,105,67,9,9978,6,81
370,19980105,99,58,107,9967,6,86
370,19980106,62,62,7,10094,6,86
370,19980107,79,93,73,10094,7,87
370,19980108,87,96,95,10183,7,85
370,19980109,54,99,0,10266,5,89
370,19980110,32,60,0,10252,2,88
370,19980111,36,61,0,10194,3,83
370,19980112,38,78,0,10165,6,83
370,19980113,41,76,0,10072,5,86
370,19980114,79,83,7,10076,5,81
370,19980115,66,69,23,10126,7,91
370,19980116,48,69,6,10089,5,94
370,19980117,59,48,-1,10215,5,90
370,19980118,77,51,60,10010,7,82
370,19980119,73,49,45,9944,7,90
370,19980120,64,32,14,10194,7,89
370,19980121,25,5,0,10362,7,73
370,19980122,29,-13,0,10345,3,81
370,19980123,44,5,0,10305,7,92
370,19980124,56,20,1,10280,7,87
370,19980125,65,1,0,10313,5,77
370,19980126,33,-29,0,10325,0,85
370,19980127,16,-47,0,10251,0,90
370,19980128,24,-4,-1,10211,8,88
370,19980129,16,12,2,10222,8,100
370,19980130,35,8,-1,10194,8,100
370,19980131,49,0,-1,10215,4,67
370,19980201,30,-51,0,10193,4,60
370,19980202,40,-35,5,10112,4,87
370,19980203,25,3,6,10126,3,92
370,19980204,33,-2,0,10153,2,91
370,19980205,34,28,0,10201,6,93
370,19980206,36,42,0,10228,6,82
370,19980207,50,23,20,10195,4,89
370,19980208,45,30,0,10277,4,92
370,19980209,44,55,0,10261,6,68
370,19980210,37,49,0,10278,4,82
370,19980211,53,76,0,10278,7,86
370,19980212,60,104,0,10287,5,81
370,19980213,43,113,0,10325,6,86
370,19980214,30,91,0,10329,0,83
370,19980215,40,105,0,10292,5,78
370,19980216,79,103,3,10197,8,79
370,19980217,31,50,-1,10344,5,85
370,19980218,23,52,0,10330,1,82
370,19980219,45,74,-1,10276,6,92
370,19980220,41,100,0,10210,6,81
370,19980221,48,97,8,10136,7,85
370,19980222,30,58,9,10209,5,96
370,19980223,40,62,2,10327,6,89
370,19980224,32,93,-1,10356,8,92
370,19980225,17,81,0,10378,7,93
370,19980226,40,82,-1,10315,8,92
370,19980227,91,87,-1,10179,8,75
370,19980228,72,45,55,10101,5,80
370,19980301,56,23,63,10144,6,95
370,19980302,70,78,24,10149,7,88
370,19980303,96,105,125,10058,8,92
370,19980304,91,110,40,9992,7,76
370,19980305,87,62,64,10124,6,78
370,19980306,72,78,221,10131,8,98
370,19980307,89,98,81,10041,7,88
370,19980308,56,48,57,10084,5,86
370,19980309,29,14,1,10273,2,81
370,19980310,48,41,0,10270,5,69
370,19980311,55,33,48,10116,8,92
370,19980312,45,38,3,10224,5,83
370,19980313,41,34,16,10261,7,96
370,19980314,48,73,10,10284,7,94
370,19980315,41,84,7,10301,8,91
370,19980316,29,87,-1,10299,8,89
370,19980317,35,92,-1,10302,8,84
370,19980318,40,85,0,10345,7,82
370,19980319,34,52,0,10397,2,79
370,19980320,44,61,2,10346,7,93
370,19980321,28,53,0,10337,4,80
370,19980322,38,60,6,10330,7,87
370,19980323,52,42,1,10299,5,77
370,19980324,25,29,0,10336,4,63
370,19980325,36,58,0,10299,6,51
370,19980326,53,65,24,10191,7,67
370,19980327,46,97,10,10173,8,98
370,19980328,34,124,-1,10168,7,85
370,19980329,27,146,0,10109,7,72
370,19980330,33,156,0,10132,7,74
370,19980331,23,128,0,10158,6,84
370,19980401,23,109,52,10103,7,94
370,19980402,34,115,15,10032,7,90
370,19980403,74,116,14,9931,8,82
370,19980404,80,102,19,9944,7,81
370,19980405,59,95,31,10006,6,83
370,19980406,47,88,48,10037,6,85
370,19980407,35,68,121,9991,6,93
370,19980408,32,76,15,10017,7,90
370,19980409,29,78,3,9971,7,87
370,19980410,24,64,22,9945,7,93
370,19980411,34,65,9,9968,6,89
370,19980412,40,41,5,10026,4,81
370,19980413,53,22,72,10046,5,89
370,19980414,49,41,-1,10040,6,81
370,19980415,52,58,88,9937,8,89
370,19980416,58,63,26,9925,7,79
370,19980417,31,80,12,9905,7,76
370,19980418,20,84,-1,10006,6,80
370,19980419,28,87,-1,10093,7,78
370,19980420,42,93,18,10103,7,88
370,19980421,30,113,-1,10170,6,73
370,19980422,31,157,0,10150,4,62
370,19980423,42,157,10,10113,5,68
370,19980424,57,126,13,10152,7,82
370,19980425,45,131,68,10124,8,91
370,19980426,24,104,10,10070,8,87
370,19980427,23,99,74,10033,8,91
370,19980428,18,106,2,10066,6,81
370,19980429,34,115,0,10064,3,78
370,19980430,29,117,-1,10088,6,91
370,19980501,35,108,9,10111,8,96
370,19980502,44,105,5,10108,8,95
370,19980503,48,97,-1,10145,7,80
370,19980504,34,88,0,10150,5,74
370,19980505,41,97,17,10097,7,85
370,19980506,72,112,23,10069,8,91
370,19980507,60,132,-1,10166,7,77
370,19980508,33,168,0,10216,4,65
370,19980509,35,186,0,10204,4,68
370,19980510,27,216,0,10193,1,59
370,19980511,23,237,0,10147,5,51
370,19980512,22,246,-1,10171,3,54
370,19980513,47,235,0,10201,1,61
370,19980514,50,206,0,10205,0,53
370,19980515,44,192,0,10210,1,44
370,19980516,45,168,0,10216,1,51
370,19980517,35,166,0,10244,1,53
370,19980518,24,181,0,10262,3,61
370,19980519,37,168,0,10259,2,61
370,19980520,29,140,0,10226,3,75
370,19980521,38,127,-1,10202,6,70
370,19980522,38,99,0,10240,6,67
370,19980523,27,107,-1,10210,6,76
370,19980524,26,115,26,10142,8,93
370,19980525,25,132,43,10087,7,89
370,19980526,34,125,16,10054,7,90
370,19980527,21,127,26,10068,6,90
370,19980528,28,159,40,10073,7,84
370,19980529,24,166,60,10121,7,83
370,19980530,23,158,-1,10135,6,74
370,19980531,35,166,-1,10109,6,75
370,19980601,23,170,0,10127,6,69
370,19980602,30,170,70,10087,7,80
370,19980603,48,155,34,10140,5,81
370,19980604,38,150,-1,10196,4,78
370,19980605,41,144,88,10162,5,92
370,19980606,30,185,238,10104,7,91
370,19980607,30,157,119,10106,6,88
370,19980608,56,161,-1,10161,6,73
370,19980609,54,166,36,10096,8,89
370,19980610,48,159,30,10041,5,81
370,19980611,34,140,8,10038,7,87
370,19980612,55,102,296,10161,6,84
370,19980613,34,126,1,10158,5,69
370,19980614,38,130,136,10089,7,93
370,19980615,23,139,109,10111,6,91
370,19980616,45,136,35,10167,7,91
370,19980617,33,135,52,10240,7,82
370,19980618,33,143,20,10237,8,91
370,19980619,27,184,0,10234,6,83
370,19980620,17,226,0,10220,4,68
370,19980621,38,236,-1,10171,6,71
370,19980622,48,173,0,10215,5,69
370,19980623,43,154,3,10198,7,81
370,19980624,27,196,-1,10150,7,79
370,19980625,41,183,20,10115,6,78
370,19980626,27,169,0,10140,6,73
370,19980627,49,172,10,10106,7,77
370,19980628,51,141,47,10154,5,88
370,19980629,40,147,66,10177,6,88
370,19980630,39,134,64,10123,6,93
370,19980701,36,156,-1,10133,5,79
370,19980702,26,151,0,10166,6,80
370,19980703,31,144,0,10193,7,77
370,19980704,43,158,3,10211,7,83
370,19980705,48,171,32,10158,8,85
370,19980706,32,156,6,10122,8,89
370,19980707,38,131,3,10116,6,81
370,19980708,43,138,24,10133,6,80
370,19980709,47,155,64,10117,8,92
370,19980710,35,164,9,10119,8,94
370,19980711,60,164,33,10098,7,80
370,19980712,60,171,83,10051,8,96
370,19980713,55,156,13,10060,5,79
370,19980714,58,139,6,10112,5,81
370,19980715,43,150,28,10132,7,84
370,19980716,26,145,33,10124,6,89
370,19980717,41,151,-1,10115,5,88
370,19980718,45,148,12,10128,6,85
370,19980719,28,175,0,10149,5,75
370,19980720,30,245,0,10086,5,66
370,19980721,53,203,25,10100,5,75
370,19980722,35,181,0,10177,4,72
370,19980723,45,190,-1,10143,6,75
370,19980724,29,173,0,10206,5,76
370,19980725,17,154,0,10225,4,74
370,19980726,15,178,0,10166,6,66
370,19980727,18,177,18,10120,5,77
370,19980728,32,165,35,10110,7,91
370,19980729,43,154,53,10068,7,95
370,19980730,65,163,15,10068,5,80
370,19980731,49,161,8,10132,5,83
370,19980801,18,163,0,10175,6,82
370,19980802,31,165,0,10209,6,83
370,19980803,35,177,1,10217,4,76
370,19980804,42,169,7,10234,6,79
370,19980805,35,173,0,10282,5,79
370,19980806,30,187,0,10249,1,67
370,19980807,22,199,0,10222,4,74
370,19980808,29,220,0,10185,1,68
370,19980809,36,194,0,10197,3,73
370,19980810,24,235,0,10163,2,63
370,19980811,22,240,0,10166,5,71
370,19980812,34,211,0,10143,5,75
370,19980813,40,160,0,10166,4,71
370,19980814,29,179,0,10146,5,78
370,19980815,35,189,0,10160,3,76
370,19980816,13,162,0,10216,5,72
370,19980817,28,183,0,10173,5,69
370,19980818,29,176,-1,10179,6,81
370,19980819,12,155,0,10207,4,75
370,19980820,45,173,-1,10144,5,71
370,19980821,63,152,91,10034,6,92
370,19980822,42,131,32,10089,4,89
370,19980823,54,142,90,10111,7,87
370,19980824,53,144,81,10099,6,85
370,19980825,28,136,-1,10190,6,85
370,19980826,35,135,95,10143,7,94
370,19980827,35,121,42,10192,6,86
370,19980828,36,121,-1,10210,6,82
370,19980829,19,135,33,10210,7,81
370,19980830,16,137,6,10189,6,96
370,19980831,21,135,0,10181,4,86
370,19980901,37,157,1,10155,7,77
370,19980902,23,175,308,10132,8,94
370,19980903,36,183,357,10092,8,95
370,19980904,26,173,10,10096,7,88
370,19980905,43,168,56,10042,7,90
370,19980906,29,161,78,10082,7,96
370,19980907,33,173,17,10064,7,90
370,19980908,52,163,6,10060,5,91
370,19980909,60,171,133,10027,6,94
370,19980910,64,171,49,10034,4,84
370,19980911,46,148,55,10020,5,83
370,19980912,26,118,76,9958,7,91
370,19980913,50,95,50,9915,7,91
370,19980914,60,112,256,9939,8,96
370,19980915,66,140,72,10031,7,87
370,19980916,66,133,75,10044,7,83
370,19980917,53,128,26,10115,7,90
370,19980918,22,140,-1,10242,6,85
370,19980919,23,151,20,10301,6,93
370,19980920,27,156,0,10338,4,92
370,19980921,32,147,0,10326,2,83
370,19980922,38,139,0,10264,1,83
370,19980923,34,144,0,10225,2,81
370,19980924,31,158,0,10176,1,81
370,19980925,25,182,-1,10119,5,73
370,19980926,37,175,1,10033,6,83
370,19980927,28,154,-1,10003,4,88
370,19980928,15,148,-1,10033,6,93
370,19980929,20,149,0,10069,5,93
370,19980930,38,142,31,10033,5,94
370,19981001,29,133,0,10071,6,90
370,19981002,50,71,1,10114,8,87
370,19981003,19,55,-1,10121,8,90
370,19981004,21,68,-1,10074,8,93
370,19981005,35,84,44,10105,8,97
370,19981006,59,78,20,10157,8,87
370,19981007,16,78,8,10159,8,97
370,19981008,26,77,162,10183,7,97
370,19981009,32,81,-1,10188,7,95
370,19981010,56,110,78,10084,8,95
370,19981011,52,111,20,10084,6,97
370,19981012,58,101,50,10104,6,90
370,19981013,54,103,12,10178,7,92
370,19981014,60,139,109,10153,7,98
370,19981015,32,105,-1,10211,5,91
370,19981016,40,114,-1,10153,6,89
370,19981017,73,134,24,10030,6,84
370,19981018,28,72,4,10178,4,83
370,19981019,29,51,5,10170,3,94
370,19981020,38,74,4,10201,5,91
370,19981021,75,116,6,10151,8,87
370,19981022,62,145,3,10182,7,90
370,19981023,68,141,126,10112,7,91
370,19981024,73,111,116,10017,6,91
370,19981025,86,104,47,9934,5,79
370,19981026,53,69,27,10082,4,91
370,19981027,102,108,110,10068,7,92
370,19981028,105,129,197,9986,8,81
370,19981029,72,90,72,10074,6,81
370,19981030,60,68,72,10117,5,87
370,19981031,47,72,268,10056,7,94
370,19981101,54,70,160,10003,6,90
370,19981102,46,66,54,10027,7,91
370,19981103,78,77,12,9915,5,88
370,19981104,44,57,30,10004,7,93
370,19981105,79,63,6,10130,6,88
370,19981106,48,74,36,10221,5,89
370,19981107,23,51,0,10281,5,96
370,19981108,49,67,93,10198,8,96
370,19981109,46,123,48,10154,7,94
370,19981110,42,90,11,10153,6,93
370,19981111,30,50,1,10228,3,93
370,19981112,38,47,-1,10113,6,88
370,19981113,43,68,29,10061,8,95
370,19981114,25,50,89,10004,8,98
370,19981115,21,51,104,10110,7,98
370,19981116,36,33,-1,10224,4,89
370,19981117,14,17,0,10302,5,92
370,19981118,23,4,8,10267,5,98
370,19981119,16,-2,0,10275,5,96
370,19981120,12,-31,0,10370,1,94
370,19981121,20,-26,0,10384,2,85
370,19981122,29,-39,0,10297,2,75
370,19981123,11,-57,0,10251,0,88
370,19981124,25,-38,-1,10225,5,86
370,19981125,18,6,-1,10180,7,80
370,19981126,39,30,70,10176,8,96
370,19981127,27,57,11,10177,6,94
370,19981128,41,37,5,10172,7,95
370,19981129,28,27,37,10152,8,99
370,19981130,49,11,-1,10286,8,92
370,19981201,51,-3,0,10348,7,87
370,19981202,43,-21,0,10304,8,79
370,19981203,13,-13,0,10206,8,88
370,19981204,33,3,16,10083,6,95
370,19981205,44,5,25,10084,5,99
370,19981206,37,5,3,10186,4,89
370,19981207,19,-7,-1,10277,5,99
370,19981208,30,-5,8,10294,8,99
370,19981209,37,30,46,10232,8,100
370,19981210,24,35,0,10196,8,100
370,19981211,33,50,26,10166,8,99
370,19981212,54,94,89,10159,8,99
370,19981213,81,91,2,10245,5,80
370,19981214,60,106,3,10271,7,94
370,19981215,60,102,77,10256,8,95
370,19981216,40,62,0,10319,5,98
370,19981217,30,51,0,10253,3,82
370,19981218,53,60,14,10170,8,97
370,19981219,71,62,58,10089,7,90
370,19981220,28,27,1,10118,4,94
370,19981221,30,16,0,10209,5,95
370,19981222,40,33,4,10241,8,97
370,19981223,43,42,3,10207,7,87
370,19981224,43,24,14,10196,6,95
370,19981225,81,70,18,10175,8,94
370,19981226,88,85,38,10101,7,86
370,19981227,80,100,33,10027,8,83
370,19981228,51,74,39,10093,7,93
370,19981229,41,41,0,10151,5,91
370,19981230,43,61,0,10113,2,84
370,19981231,48,68,0,10094,6,77
370,19990101,34,57,0,10100,6,81
370,19990102,57,67,50,10036,6,89
370,19990103,72,60,108,10024,7,91
370,19990104,71,104,43,10094,8,95
370,19990105,54,121,19,10146,7,88
370,19990106,59,105,0,10119,6,73
370,19990107,52,70,52,10069,7,92
370,19990108,63,59,41,10009,6,88
370,19990109,42,25,10,10087,6,85
370,19990110,40,-12,0,10146,4,89
370,19990111,50,-19,0,10129,3,85
370,19990112,58,-4,166,10082,7,93
370,19990113,57,30,54,10036,7,95
370,19990114,71,55,18,10049,6,87
370,19990115,91,82,7,10066,8,83
370,19990116,68,76,109,10012,8,93
370,19990117,35,53,12,10107,6,94
370,19990118,48,45,0,10207,4,89
370,19990119,76,83,-1,10165,7,78
370,19990120,51,101,-1,10177,7,79
370,19990121,18,79,28,10219,8,97
370,19990122,22,45,1,10255,5,98
370,19990123,24,48,-1,10209,7,98
370,19990124,56,63,5,10195,8,97
370,19990125,84,105,114,10137,8,91
370,19990126,56,52,27,10087,6,87
370,19990127,55,46,64,10065,7,91
370,19990128,46,53,98,10074,7,94
370,19990129,37,-7,0,10299,4,73
370,19990130,13,-32,0,10402,2,81
370,19990131,15,6,0,10408,5,73
370,19990201,26,48,5,10363,8,97
370,19990202,31,50,-1,10374,8,97
370,19990203,42,62,0,10334,8,96
370,19990204,75,91,3,10227,8,90
370,19990205,72,52,48,10119,6,80
370,19990206,43,28,92,10080,7,94
370,19990207,54,12,25,10001,6,95
370,19990208,41,3,29,10025,6,94
370,19990209,21,-8,-1,10011,6,97
370,19990210,33,-5,55,10068,5,96
370,19990211,25,-28,0,10199,3,91
370,19990212,15,-39,0,10298,4,86
370,19990213,18,-52,0,10363,0,86
370,19990214,20,-46,8,10306,6,92
370,19990215,48,7,2,10212,8,100
370,19990216,78,49,32,10094,6,82
370,19990217,60,17,30,10101,6,88
370,19990218,22,36,21,10154,8,97
370,19990219,57,90,63,10124,8,99
370,19990220,33,60,4,10144,6,83
370,19990221,66,56,107,10021,6,89
370,19990222,70,24,94,9976,6,91
370,19990223,54,32,85,10077,6,91
370,19990224,22,17,0,10118,3,88
370,19990225,39,24,-1,10192,6,83
370,19990226,60,64,-1,10144,7,86
370,19990227,54,60,7,10109,7,91
370,19990228,77,73,-1,10178,5,80
370,19990301,93,97,231,10094,8,95
370,19990302,73,112,98,10053,8,96
370,19990303,76,87,10,9927,6,79
370,19990304,46,67,6,9886,6,83
370,19990305,30,54,45,9912,7,92
370,19990306,48,40,5,9981,8,92
370,19990307,57,31,9,10012,7,92
370,19990308,41,47,34,10026,8,90
370,19990309,29,43,31,10032,7,98
370,19990310,17,20,0,10125,4,95
370,19990311,27,32,0,10170,3,84
370,19990312,33,91,0,10118,4,77
370,19990313,28,109,0,10155,5,80
370,19990314,11,76,0,10249,6,91
370,19990315,15,55,0,10300,3,83
370,19990316,28,70,0,10306,4,73
370,19990317,18,77,-1,10291,6,71
370,19990318,25,70,36,10220,6,84
370,19990319,37,61,-1,10236,6,81
370,19990320,30,62,3,10245,7,84
370,19990321,57,60,34,10066,8,92
370,19990322,49,53,75,10073,8,87
370,19990323,51,80,57,10096,7,97
370,19990324,44,79,0,10113,6,83
370,19990325,42,105,-1,10009,5,76
370,19990326,34,103,8,9995,8,88
370,19990327,32,76,-1,10061,5,79
370,19990328,22,60,0,10155,2,80
370,19990329,32,84,0,10185,2,68
370,19990330,36,126,-1,10184,6,71
370,19990331,27,142,-1,10194,3,71
370,19990401,45,145,0,10158,1,54
370,19990402,34,139,14,10158,2,65
370,19990403,28,115,35,10199,7,95
370,19990404,34,109,4,10246,5,90
370,19990405,33,124,80,10259,8,99
370,19990406,56,131,9,10187,7,88
370,19990407,50,97,30,10154,7,86
370,19990408,30,84,0,10233,6,87
370,19990409,25,104,0,10240,6,88
370,19990410,49,113,10,10174,8,89
370,19990411,47,92,0,10156,4,79
370,19990412,60,80,69,9961,7,88
370,19990413,60,62,47,9978,7,83
370,19990414,33,39,6,9959,7,86
370,19990415,30,43,-1,10016,5,84
370,19990416,27,47,-1,10058,3,81
370,19990417,21,55,0,10077,4,79
370,19990418,20,59,-1,10139,6,76
370,19990419,11,52,1,10178,4,83
370,19990420,58,94,14,10091,5,73
370,19990421,53,129,49,10018,6,81
370,19990422,48,105,44,10084,6,89
370,19990423,29,119,1,10112,6,76
370,19990424,40,110,0,10142,6,84
370,19990425,29,124,0,10163,5,74
370,19990426,45,157,1,10143,5,70
370,19990427,60,132,1,10207,3,79
370,19990428,48,129,0,10226,1,75
370,19990429,52,109,0,10176,6,72
370,19990430,23,124,0,10156,1,61
370,19990501,30,126,0,10182,2,73
370,19990502,25,124,0,10211,3,65
370,19990503,32,137,0,10205,3,63
370,19990504,67,136,0,10147,6,54
370,19990505,42,121,64,10119,7,77
370,19990506,18,134,193,10150,8,97
370,19990507,28,153,95,10108,8,89
370,19990508,53,149,7,10119,6,77
370,19990509,25,157,0,10163,4,72
370,19990510,31,150,9,10124,5,82
370,19990511,44,143,26,10121,6,87
370,19990512,37,129,17,10109,6,85
370,19990513,36,121,35,10109,6,84
370,19990514,24,118,4,10111,5,83
370,19990515,34,103,0,10174,4,74
370,19990516,22,101,0,10208,5,71
370,19990517,69,137,0,10176,5,58
370,19990518,50,158,11,10146,6,57
370,19990519,28,171,15,10115,6,68
370,19990520,24,149,32,10099,7,90
370,19990521,41,159,0,10130,6,73
370,19990522,43,123,14,10169,5,74
370,19990523,51,138,0,10213,5,76
370,19990524,39,142,0,10202,7,81
370,19990525,33,138,0,10195,6,73
370,19990526,20,145,0,10197,4,64
370,19990527,32,208,0,10171,1,50
370,19990528,35,200,-1,10196,4,69
370,19990529,23,205,68,10170,3,72
370,19990530,38,178,122,10144,7,92
370,19990531,24,151,4,10219,7,76
370,19990601,26,179,0,10196,4,70
370,19990602,54,197,11,10093,5,73
370,19990603,53,162,25,10097,5,76
370,19990604,56,144,2,10075,7,83
370,19990605,38,128,174,10051,7,89
370,19990606,63,130,24,10064,5,82
370,19990607,37,136,93,10134,6,86
370,19990608,44,126,36,10197,4,77
370,19990609,40,136,2,10244,4,76
370,19990610,21,138,0,10248,5,77
370,19990611,25,116,14,10237,7,91
370,19990612,15,131,0,10233,4,74
370,19990613,30,158,14,10206,7,81
370,19990614,33,182,0,10229,3,74
370,19990615,32,187,0,10254,2,69
370,19990616,20,194,0,10234,1,69
370,19990617,38,176,-1,10205,4,76
370,19990618,30,141,0,10242,5,69
370,19990619,16,159,0,10214,3,61
370,19990620,47,140,29,10124,7,88
370,19990621,27,111,54,10158,5,87
370,19990622,23,117,-1,10226,4,82
370,19990623,16,131,0,10238,5,76
370,19990624,20,148,-1,10250,5,72
370,19990625,31,155,0,10213,0,62
370,19990626,26,187,0,10095,4,57
370,19990627,50,185,5,10044,7,75
370,19990628,57,153,17,10122,5,70
370,19990629,55,171,31,10145,7,84
370,19990630,32,165,7,10176,6,85
370,19990701,36,153,-1,10186,6,83
370,19990702,24,190,0,10157,5,78
370,19990703,45,217,0,10099,5,69
370,19990704,22,207,205,10099,7,76
370,19990705,34,176,68,10093,6,90
370,19990706,28,183,0,10153,6,81
370,19990707,21,180,0,10231,4,84
370,19990708,33,185,0,10288,5,78
370,19990709,45,195,0,10272,2,70
370,19990710,48,216,0,10210,4,65
370,19990711,52,233,0,10174,1,63
370,19990712,31,240,0,10125,4,67
370,19990713,33,202,0,10068,5,82
370,19990714,42,168,100,10083,7,79
370,19990715,33,164,-1,10135,5,74
370,19990716,27,175,0,10187,5,72
370,19990717,25,191,0,10187,3,76
370,19990718,18,231,0,10148,3,67
370,19990719,30,213,262,10118,5,83
370,19990720,53,204,3,10107,6,79
370,19990721,60,169,-1,10133,6,70
370,19990722,49,145,50,10166,7,85
370,19990723,33,151,-1,10235,6,75
370,19990724,20,192,0,10230,5,75
370,19990725,22,212,0,10200,1,73
370,19990726,49,177,0,10220,5,72
370,19990727,57,170,0,10220,1,66
370,19990728,52,190,0,10203,0,60
370,19990729,37,214,0,10189,1,55
370,19990730,24,229,0,10158,2,50
370,19990731,23,233,0,10143,4,48
370,19990801,22,243,-1,10152,4,46
370,19990802,23,239,0,10141,1,46
370,19990803,24,216,0,10122,5,59
370,19990804,17,215,0,10108,6,73
370,19990805,37,210,84,10100,6,79
370,19990806,24,209,0,10104,5,63
370,19990807,37,194,123,10041,6,84
